Partner ID,Field Partner Name,sector,Loan Theme ID,Loan Theme Type,country,forkiva,region,geocode_old,ISO,number,amount,LocationName,geocode,names,geo,lat,lon,mpi_region,mpi_geo,rural_pct
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Changamwe,,KEN,140,75000,"Changamwe, Kenya","[(-4.0162795, 39.6234241)]",Changamwe; Mombasa; Coast; Kenya,"(-4.0162795, 39.6234241)",-4.0162795,39.6234241,"Central, Kenya","(-4.0627412, 39.6771481)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Chuka,"(-0.3333333, 37.65)",KEN,63,32000,"Chuka, Kenya","[(-0.322865, 37.6546274)]",Chuka; Tharaka-Nithi County; Kenya,"(-0.322865, 37.6546274)",-0.322865,37.6546274,"North Eastern, Kenya","(-0.0190061, 37.6480812)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Chuka,"(-0.3333333, 37.65)",KEN,38,17750,"Chuka, Kenya","[(-0.322865, 37.6546274)]",Chuka; Tharaka-Nithi County; Kenya,"(-0.322865, 37.6546274)",-0.322865,37.6546274,"North Eastern, Kenya","(-0.0190061, 37.6480812)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000PP7c,Water,Kenya,No,Chuka,"(-0.3333333, 37.65)",KEN,1,925,"Chuka, Kenya","[(-0.322865, 37.6546274)]",Chuka; Tharaka-Nithi County; Kenya,"(-0.322865, 37.6546274)",-0.322865,37.6546274,"North Eastern, Kenya","(-0.0190061, 37.6480812)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHH,Agricultural Infrastructure,Kenya,No,Chuka,"(-0.3333333, 37.65)",KEN,1,1450,"Chuka, Kenya","[(-0.322865, 37.6546274)]",Chuka; Tharaka-Nithi County; Kenya,"(-0.322865, 37.6546274)",-0.322865,37.6546274,"North Eastern, Kenya","(-0.0190061, 37.6480812)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Eldoret,"(0.5166667, 35.2833333)",KEN,81,46200,"Eldoret, Kenya","[(0.5142774999999999, 35.2697802)]",Eldoret; Uasin Gishu County; Kenya,"(0.5142774999999999, 35.2697802)",0.5142775,35.2697802,"Eastern, Kenya","(0.7137256, 35.517938)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Eldoret,"(0.5166667, 35.2833333)",KEN,43,22375,"Eldoret, Kenya","[(0.5142774999999999, 35.2697802)]",Eldoret; Uasin Gishu County; Kenya,"(0.5142774999999999, 35.2697802)",0.5142775,35.2697802,"Eastern, Kenya","(0.7137256, 35.517938)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Embu,"(-0.5333333, 37.45)",KEN,143,66950,"Embu, Kenya","[(-0.5388381, 37.4596409)]",Embu; Embu County; Kenya,"(-0.5388381, 37.4596409)",-0.5388381,37.4596409,"North Eastern, Kenya","(-0.0190061, 37.6480812)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Embu,"(-0.5333333, 37.45)",KEN,70,31825,"Embu, Kenya","[(-0.5388381, 37.4596409)]",Embu; Embu County; Kenya,"(-0.5388381, 37.4596409)",-0.5388381,37.4596409,"North Eastern, Kenya","(-0.0190061, 37.6480812)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Kakamega,"(0.2833333, 34.75)",KEN,6,2250,"Kakamega, Kenya","[(0.2827307, 34.7518631)]",Kakamega; Kakamega County; Kenya,"(0.2827307, 34.7518631)",0.2827307,34.7518631,"Western, Kenya","(-0.115003, 34.851379)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Kakamega,"(0.2833333, 34.75)",KEN,187,97850,"Kakamega, Kenya","[(0.2827307, 34.7518631)]",Kakamega; Kakamega County; Kenya,"(0.2827307, 34.7518631)",0.2827307,34.7518631,"Western, Kenya","(-0.115003, 34.851379)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Kawangware,,KEN,56,32950,"Kawangware, Kenya","[(-1.2827447, 36.7523206)]",Kawangware; Nairobi; Nairobi County; Kenya,"(-1.2827447, 36.7523206)",-1.2827447,36.7523206,"Nairobi, Kenya","(-1.2920659, 36.8219462)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Kawangware,,KEN,1,500,"Kawangware, Kenya","[(-1.2827447, 36.7523206)]",Kawangware; Nairobi; Nairobi County; Kenya,"(-1.2827447, 36.7523206)",-1.2827447,36.7523206,"Nairobi, Kenya","(-1.2920659, 36.8219462)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Kericho,,KEN,38,16450,"Kericho, Kenya","[(-0.3688967, 35.286286)]",Kericho; Kericho County; Kenya,"(-0.3688967, 35.286286)",-0.3688967,35.286286,"Western, Kenya","(-0.115003, 34.851379)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Kericho,,KEN,122,58300,"Kericho, Kenya","[(-0.3688967, 35.286286)]",Kericho; Kericho County; Kenya,"(-0.3688967, 35.286286)",-0.3688967,35.286286,"Western, Kenya","(-0.115003, 34.851379)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Keroka,,KEN,5,2050,"Keroka, Kenya","[(-0.7771138, 34.9458389)]",Keroka; Nyamira County; Kenya,"(-0.7771138, 34.9458389)",-0.7771138,34.9458389,"Western, Kenya","(-0.115003, 34.851379)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Kerugoya,,KEN,2,2100,"Kerugoya, Kenya","[(-0.4993281, 37.2784835)]",Kerugoya; Kirinyaga County; Kenya,"(-0.4993281, 37.2784835)",-0.4993281,37.2784835,"North Eastern, Kenya","(-0.0190061, 37.6480812)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Kiambu,"(-1.1666667, 36.8333333)",KEN,5,3400,"Kiambu, Kenya","[(-1.1748105, 36.8304102)]",Kiambu; Kiambu County; Kenya,"(-1.1748105, 36.8304102)",-1.1748105,36.8304102,"Nyanza, Kenya","(-1.2849963, 36.8272273)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Kiambu,"(-1.1666667, 36.8333333)",KEN,38,19600,"Kiambu, Kenya","[(-1.1748105, 36.8304102)]",Kiambu; Kiambu County; Kenya,"(-1.1748105, 36.8304102)",-1.1748105,36.8304102,"Nyanza, Kenya","(-1.2849963, 36.8272273)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Kibwezi,,KEN,55,22400,"Kibwezi, Kenya","[(-2.4105236, 37.96784700000001)]",Kibwezi; Makueni County; Kenya,"(-2.4105236, 37.96784700000001)",-2.4105236,37.967847,"Nairobi, Kenya","(-1.2920659, 36.8219462)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Kibwezi,,KEN,8,4225,"Kibwezi, Kenya","[(-2.4105236, 37.96784700000001)]",Kibwezi; Makueni County; Kenya,"(-2.4105236, 37.96784700000001)",-2.4105236,37.967847,"Nairobi, Kenya","(-1.2920659, 36.8219462)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Kilifi,,KEN,479,237350,"Kilifi, Kenya","[(-3.5106508, 39.9093269)]",Kilifi; Kilifi County; Kenya,"(-3.5106508, 39.9093269)",-3.5106508,39.9093269,"Coast, Kenya","(-3.2096898, 40.1169399)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000PP7c,Water,Kenya,No,Kilifi,,KEN,2,1150,"Kilifi, Kenya","[(-3.5106508, 39.9093269)]",Kilifi; Kilifi County; Kenya,"(-3.5106508, 39.9093269)",-3.5106508,39.9093269,"Coast, Kenya","(-3.2096898, 40.1169399)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Kilifi,,KEN,22,12025,"Kilifi, Kenya","[(-3.5106508, 39.9093269)]",Kilifi; Kilifi County; Kenya,"(-3.5106508, 39.9093269)",-3.5106508,39.9093269,"Coast, Kenya","(-3.2096898, 40.1169399)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Kisii,"(-0.6833333, 34.7666667)",KEN,2,800,"Kisii, Kenya","[(-0.677334, 34.779603)]",Kisii; Kisii County; Kenya,"(-0.677334, 34.779603)",-0.677334,34.779603,"Western, Kenya","(-0.115003, 34.851379)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Kisii,"(-0.6833333, 34.7666667)",KEN,121,57350,"Kisii, Kenya","[(-0.677334, 34.779603)]",Kisii; Kisii County; Kenya,"(-0.677334, 34.779603)",-0.677334,34.779603,"Western, Kenya","(-0.115003, 34.851379)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002Vk6i,Higher Education,Kenya,No,Kisumu,"(-0.1, 34.75)",KEN,1,500,"Kisumu, Kenya","[(-0.0917016, 34.7679568)]",Kisumu; Kisumu County; Kenya,"(-0.0917016, 34.7679568)",-0.0917016,34.7679568,"Western, Kenya","(-0.115003, 34.851379)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Kisumu,"(-0.1, 34.75)",KEN,396,192975,"Kisumu, Kenya","[(-0.0917016, 34.7679568)]",Kisumu; Kisumu County; Kenya,"(-0.0917016, 34.7679568)",-0.0917016,34.7679568,"Western, Kenya","(-0.115003, 34.851379)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Kisumu,"(-0.1, 34.75)",KEN,3,1600,"Kisumu, Kenya","[(-0.0917016, 34.7679568)]",Kisumu; Kisumu County; Kenya,"(-0.0917016, 34.7679568)",-0.0917016,34.7679568,"Western, Kenya","(-0.115003, 34.851379)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Kitale,"(1.0166667, 35.0)",KEN,170,75650,"Kitale, Kenya","[(1.019089, 35.0023048)]",Kitale; Trans-Nzoia County; Kenya,"(1.019089, 35.0023048)",1.019089,35.0023048,"Eastern, Kenya","(0.7137256, 35.517938)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Kitale,"(1.0166667, 35.0)",KEN,131,70950,"Kitale, Kenya","[(1.019089, 35.0023048)]",Kitale; Trans-Nzoia County; Kenya,"(1.019089, 35.0023048)",1.019089,35.0023048,"Eastern, Kenya","(0.7137256, 35.517938)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000PP4O,Green,Kenya,No,Kitale,"(1.0166667, 35.0)",KEN,1,350,"Kitale, Kenya","[(1.019089, 35.0023048)]",Kitale; Trans-Nzoia County; Kenya,"(1.019089, 35.0023048)",1.019089,35.0023048,"Eastern, Kenya","(0.7137256, 35.517938)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000PP7c,Water,Kenya,No,Kitale,"(1.0166667, 35.0)",KEN,22,7175,"Kitale, Kenya","[(1.019089, 35.0023048)]",Kitale; Trans-Nzoia County; Kenya,"(1.019089, 35.0023048)",1.019089,35.0023048,"Eastern, Kenya","(0.7137256, 35.517938)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002Vk6i,Higher Education,Kenya,No,Kitengela,,KEN,1,500,"Kitengela, Kenya","[(-1.4752891, 36.9620104)]",Kitengela; Athi River; Eastern; Kenya,"(-1.4752891, 36.9620104)",-1.4752891,36.9620104,"Nairobi, Kenya","(-1.2920659, 36.8219462)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Kitengela,,KEN,72,38075,"Kitengela, Kenya","[(-1.4752891, 36.9620104)]",Kitengela; Athi River; Eastern; Kenya,"(-1.4752891, 36.9620104)",-1.4752891,36.9620104,"Nairobi, Kenya","(-1.2920659, 36.8219462)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Machakos,"(-1.5166667, 37.2666667)",KEN,175,103025,"Machakos, Kenya","[(-1.5176837, 37.2634146)]",Machakos; Machakos County; Kenya,"(-1.5176837, 37.2634146)",-1.5176837,37.2634146,"Nyanza, Kenya","(-1.2849963, 36.8272273)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Machakos,"(-1.5166667, 37.2666667)",KEN,34,14425,"Machakos, Kenya","[(-1.5176837, 37.2634146)]",Machakos; Machakos County; Kenya,"(-1.5176837, 37.2634146)",-1.5176837,37.2634146,"Nyanza, Kenya","(-1.2849963, 36.8272273)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHH,Agricultural Infrastructure,Kenya,No,Maua,,KEN,1,2625,"Maua, Kenya","[(0.2325548, 37.9413748)]",Maua; Meru County; Kenya,"(0.2325548, 37.9413748)",0.2325548,37.9413748,"North Eastern, Kenya","(-0.0190061, 37.6480812)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000PP7c,Water,Kenya,No,Maua,,KEN,7,3700,"Maua, Kenya","[(0.2325548, 37.9413748)]",Maua; Meru County; Kenya,"(0.2325548, 37.9413748)",0.2325548,37.9413748,"North Eastern, Kenya","(-0.0190061, 37.6480812)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Maua,,KEN,46,23425,"Maua, Kenya","[(0.2325548, 37.9413748)]",Maua; Meru County; Kenya,"(0.2325548, 37.9413748)",0.2325548,37.9413748,"North Eastern, Kenya","(-0.0190061, 37.6480812)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Maua,,KEN,360,187125,"Maua, Kenya","[(0.2325548, 37.9413748)]",Maua; Meru County; Kenya,"(0.2325548, 37.9413748)",0.2325548,37.9413748,"North Eastern, Kenya","(-0.0190061, 37.6480812)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Meru,"(0.05, 37.65)",KEN,13,8875,"Meru, Kenya","[(0.0514721, 37.6456042)]",Meru; Meru County; Kenya,"(0.0514721, 37.6456042)",0.0514721,37.6456042,"North Eastern, Kenya","(-0.0190061, 37.6480812)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Meru,"(0.05, 37.65)",KEN,13,6400,"Meru, Kenya","[(0.0514721, 37.6456042)]",Meru; Meru County; Kenya,"(0.0514721, 37.6456042)",0.0514721,37.6456042,"North Eastern, Kenya","(-0.0190061, 37.6480812)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000PP7c,Water,Kenya,No,Meru,"(0.05, 37.65)",KEN,1,300,"Meru, Kenya","[(0.0514721, 37.6456042)]",Meru; Meru County; Kenya,"(0.0514721, 37.6456042)",0.0514721,37.6456042,"North Eastern, Kenya","(-0.0190061, 37.6480812)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Migori,"(-0.9833333, 34.25)",KEN,256,128125,"Migori, Kenya","[(-1.0706976, 34.4752715)]",Migori; Migori County; Kenya,"(-1.0706976, 34.4752715)",-1.0706976,34.4752715,"Western, Kenya","(-0.115003, 34.851379)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Migori,"(-0.9833333, 34.25)",KEN,4,1950,"Migori, Kenya","[(-1.0706976, 34.4752715)]",Migori; Migori County; Kenya,"(-1.0706976, 34.4752715)",-1.0706976,34.4752715,"Western, Kenya","(-0.115003, 34.851379)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Molo,,KEN,114,50275,"Molo, Kenya","[(-0.2488358, 35.7323709)]",Molo; Nakuru County; Kenya,"(-0.2488358, 35.7323709)",-0.2488358,35.7323709,"Western, Kenya","(-0.115003, 34.851379)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Molo,,KEN,116,53825,"Molo, Kenya","[(-0.2488358, 35.7323709)]",Molo; Nakuru County; Kenya,"(-0.2488358, 35.7323709)",-0.2488358,35.7323709,"Western, Kenya","(-0.115003, 34.851379)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000PP7c,Water,Kenya,No,Molo,,KEN,1,975,"Molo, Kenya","[(-0.2488358, 35.7323709)]",Molo; Nakuru County; Kenya,"(-0.2488358, 35.7323709)",-0.2488358,35.7323709,"Western, Kenya","(-0.115003, 34.851379)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002Vk6i,Higher Education,Kenya,No,Mombasa,"(-4.05, 39.6666667)",KEN,2,700,"Mombasa, Kenya","[(-4.0434771, 39.6682065)]",Mombasa; Mombasa County; Kenya,"(-4.0434771, 39.6682065)",-4.0434771,39.6682065,"Central, Kenya","(-4.0627412, 39.6771481)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Mombasa,"(-4.05, 39.6666667)",KEN,549,259675,"Mombasa, Kenya","[(-4.0434771, 39.6682065)]",Mombasa; Mombasa County; Kenya,"(-4.0434771, 39.6682065)",-4.0434771,39.6682065,"Central, Kenya","(-4.0627412, 39.6771481)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Mombasa,"(-4.05, 39.6666667)",KEN,3,1100,"Mombasa, Kenya","[(-4.0434771, 39.6682065)]",Mombasa; Mombasa County; Kenya,"(-4.0434771, 39.6682065)",-4.0434771,39.6682065,"Central, Kenya","(-4.0627412, 39.6771481)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000PP4O,Green,Kenya,No,Mombasa,"(-4.05, 39.6666667)",KEN,1,500,"Mombasa, Kenya","[(-4.0434771, 39.6682065)]",Mombasa; Mombasa County; Kenya,"(-4.0434771, 39.6682065)",-4.0434771,39.6682065,"Central, Kenya","(-4.0627412, 39.6771481)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Mombassa,,KEN,4,1300,"Mombassa, Kenya","[(-4.0434771, 39.6682065)]",Mombasa; Mombasa County; Kenya,"(-4.0434771, 39.6682065)",-4.0434771,39.6682065,"Central, Kenya","(-4.0627412, 39.6771481)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Mumias,,KEN,2,750,"Mumias, Kenya","[(0.3332218, 34.4877423)]","['Mumias', 'Kakamega County', 'Kenya']","(0.3332218, 34.4877423)",0.3332218,34.4877423,"Western, Kenya","(-0.115003, 34.851379)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Murang'a,,KEN,48,15425,"Murang'a, Kenya","[(-0.7957042999999999, 37.1322022)]",Muranga County; Kenya,"(-0.7957042999999999, 37.1322022)",-0.7957043,37.1322022,"Nyanza, Kenya","(-1.2849963, 36.8272273)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Murang'a,,KEN,29,11175,"Murang'a, Kenya","[(-0.7957042999999999, 37.1322022)]",Muranga County; Kenya,"(-0.7957042999999999, 37.1322022)",-0.7957043,37.1322022,"Nyanza, Kenya","(-1.2849963, 36.8272273)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Muranga,,KEN,1,500,"Muranga, Kenya","[(-0.7957042999999999, 37.1322022)]",Muranga County; Kenya,"(-0.7957042999999999, 37.1322022)",-0.7957043,37.1322022,"Nyanza, Kenya","(-1.2849963, 36.8272273)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Muranga,,KEN,1,500,"Muranga, Kenya","[(-0.7957042999999999, 37.1322022)]",Muranga County; Kenya,"(-0.7957042999999999, 37.1322022)",-0.7957043,37.1322022,"Nyanza, Kenya","(-1.2849963, 36.8272273)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002Vk6i,Higher Education,Kenya,No,Mwea,,KEN,1,250,"Mwea, Kenya","[(-0.8233975, 37.6173695)]",Mwea National Reserve; Embu County; Kenya,"(-0.8233975, 37.6173695)",-0.8233975,37.6173695,"North Eastern, Kenya","(-0.0190061, 37.6480812)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Mwea,,KEN,55,25950,"Mwea, Kenya","[(-0.8233975, 37.6173695)]",Mwea National Reserve; Embu County; Kenya,"(-0.8233975, 37.6173695)",-0.8233975,37.6173695,"North Eastern, Kenya","(-0.0190061, 37.6480812)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Mwea,,KEN,148,75275,"Mwea, Kenya","[(-0.8233975, 37.6173695)]",Mwea National Reserve; Embu County; Kenya,"(-0.8233975, 37.6173695)",-0.8233975,37.6173695,"North Eastern, Kenya","(-0.0190061, 37.6480812)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000PP7c,Water,Kenya,No,Mwea,,KEN,7,3550,"Mwea, Kenya","[(-0.8233975, 37.6173695)]",Mwea National Reserve; Embu County; Kenya,"(-0.8233975, 37.6173695)",-0.8233975,37.6173695,"North Eastern, Kenya","(-0.0190061, 37.6480812)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHH,Agricultural Infrastructure,Kenya,No,Mwea,,KEN,2,4375,"Mwea, Kenya","[(-0.8233975, 37.6173695)]",Mwea National Reserve; Embu County; Kenya,"(-0.8233975, 37.6173695)",-0.8233975,37.6173695,"North Eastern, Kenya","(-0.0190061, 37.6480812)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Mwingi,,KEN,19,6500,"Mwingi, Kenya","[(-0.9374110000000001, 38.0605006)]",Mwingi; Kitui County; Kenya,"(-0.9374110000000001, 38.0605006)",-0.937411,38.0605006,"North Eastern, Kenya","(-0.0190061, 37.6480812)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Nairobi Central,,KEN,74,40675,"Nairobi Central, Kenya","[(-1.2815735, 36.8223358)]",Nairobi Central; Nairobi; Nairobi County; Kenya,"(-1.2815735, 36.8223358)",-1.2815735,36.8223358,"Nyanza, Kenya","(-1.2849963, 36.8272273)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Nairobi Central,,KEN,1,200,"Nairobi Central, Kenya","[(-1.2815735, 36.8223358)]",Nairobi Central; Nairobi; Nairobi County; Kenya,"(-1.2815735, 36.8223358)",-1.2815735,36.8223358,"Nyanza, Kenya","(-1.2849963, 36.8272273)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Nairobi West,"(-1.3, 36.8166667)",KEN,1,500,"Nairobi West, Kenya","[(-1.3224253, 36.8196442)]",Nairobi West; Nairobi; Nairobi County; Kenya,"(-1.3224253, 36.8196442)",-1.3224253,36.8196442,"Nairobi, Kenya","(-1.2920659, 36.8219462)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Nairobi,"(-1.2833333, 36.8166667)",KEN,77,45625,"Nairobi, Kenya","[(-1.2920659, 36.8219462)]",Nairobi; Nairobi County; Kenya,"(-1.2920659, 36.8219462)",-1.2920659,36.8219462,"Nairobi, Kenya","(-1.2920659, 36.8219462)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002Vk6i,Higher Education,Kenya,No,Naivasha,"(-0.7166667, 36.4333333)",KEN,1,400,"Naivasha, Kenya","[(-0.7171778, 36.4310251)]",Naivasha; Nakuru County; Kenya,"(-0.7171778, 36.4310251)",-0.7171778,36.4310251,"Nyanza, Kenya","(-1.2849963, 36.8272273)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHH,Agricultural Infrastructure,Kenya,No,Naivasha,"(-0.7166667, 36.4333333)",KEN,4,7875,"Naivasha, Kenya","[(-0.7171778, 36.4310251)]",Naivasha; Nakuru County; Kenya,"(-0.7171778, 36.4310251)",-0.7171778,36.4310251,"Nyanza, Kenya","(-1.2849963, 36.8272273)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Naivasha,"(-0.7166667, 36.4333333)",KEN,345,185600,"Naivasha, Kenya","[(-0.7171778, 36.4310251)]",Naivasha; Nakuru County; Kenya,"(-0.7171778, 36.4310251)",-0.7171778,36.4310251,"Nyanza, Kenya","(-1.2849963, 36.8272273)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000PP7c,Water,Kenya,No,Naivasha,"(-0.7166667, 36.4333333)",KEN,1,2875,"Naivasha, Kenya","[(-0.7171778, 36.4310251)]",Naivasha; Nakuru County; Kenya,"(-0.7171778, 36.4310251)",-0.7171778,36.4310251,"Nyanza, Kenya","(-1.2849963, 36.8272273)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Naivasha,"(-0.7166667, 36.4333333)",KEN,15,8925,"Naivasha, Kenya","[(-0.7171778, 36.4310251)]",Naivasha; Nakuru County; Kenya,"(-0.7171778, 36.4310251)",-0.7171778,36.4310251,"Nyanza, Kenya","(-1.2849963, 36.8272273)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Nakuru,"(-0.2833333, 36.0666667)",KEN,512,260375,"Nakuru, Kenya","[(-0.3030988, 36.080026)]",Nakuru; Nakuru County; Kenya,"(-0.3030988, 36.080026)",-0.3030988,36.080026,"Eastern, Kenya","(0.7137256, 35.517938)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Nakuru,"(-0.2833333, 36.0666667)",KEN,53,26650,"Nakuru, Kenya","[(-0.3030988, 36.080026)]",Nakuru; Nakuru County; Kenya,"(-0.3030988, 36.080026)",-0.3030988,36.080026,"Eastern, Kenya","(0.7137256, 35.517938)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Narok,"(0.5166667, 36.8666667)",KEN,44,20275,"Narok, Kenya","[(-1.0875428, 35.87706420000001)]",Narok; Narok County; Kenya,"(-1.0875428, 35.87706420000001)",-1.0875428,35.8770642,"Nairobi, Kenya","(-1.2920659, 36.8219462)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000PP7c,Water,Kenya,No,Narok,"(0.5166667, 36.8666667)",KEN,1,600,"Narok, Kenya","[(-1.0875428, 35.87706420000001)]",Narok; Narok County; Kenya,"(-1.0875428, 35.87706420000001)",-1.0875428,35.8770642,"Nairobi, Kenya","(-1.2920659, 36.8219462)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHH,Agricultural Infrastructure,Kenya,No,Narok,"(0.5166667, 36.8666667)",KEN,1,1950,"Narok, Kenya","[(-1.0875428, 35.87706420000001)]",Narok; Narok County; Kenya,"(-1.0875428, 35.87706420000001)",-1.0875428,35.8770642,"Nairobi, Kenya","(-1.2920659, 36.8219462)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Narok,"(0.5166667, 36.8666667)",KEN,8,5200,"Narok, Kenya","[(-1.0875428, 35.87706420000001)]",Narok; Narok County; Kenya,"(-1.0875428, 35.87706420000001)",-1.0875428,35.8770642,"Nairobi, Kenya","(-1.2920659, 36.8219462)",
